ID,Category,Type,Item,Origin,Destination,Start_Lat,Start_Lon,End_Lat,End_Lon,Departure,Arrival,Status_Detail,Warehouse,Qty
DEL-5592,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_Bogor,-6.285,107.155,-6.59,106.8,2024-11-12 19:00:00,2024-11-13 05:00:00,Out for Delivery,DC_Cikarang,185
DEL-5593,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_Bogor,-6.285,107.155,-6.59,106.8,2024-10-28 21:00:00,2024-10-29 06:00:00,Out for Delivery,DC_Cikarang,360
DEL-5594,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_KelapaGading,-6.285,107.155,-6.15,106.9,2024-06-06 14:00:00,2024-06-06 22:00:00,Out for Delivery,DC_Cikarang,205
DEL-5595,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_Tangerang,-6.285,107.155,-6.17,106.64,2024-11-21 05:00:00,2024-11-21 14:00:00,Out for Delivery,DC_Cikarang,112
DEL-5596,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_Tangerang,-6.285,107.155,-6.17,106.64,2024-12-07 06:00:00,2024-12-07 15:00:00,Out for Delivery,DC_Cikarang,374
DEL-5597,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_Pluit,-6.285,107.155,-6.11,106.78,2024-04-29 03:00:00,2024-04-29 09:00:00,Out for Delivery,DC_Cikarang,112
DEL-5598,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_Tangerang,-6.285,107.155,-6.17,106.64,2024-05-31 18:00:00,2024-06-01 06:00:00,Out for Delivery,DC_Cikarang,62
DEL-5599,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_BSD,-6.285,107.155,-6.28,106.66,2024-11-14 12:00:00,2024-11-15 01:00:00,Out for Delivery,DC_Cikarang,415
DEL-5600,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_Depok,-6.285,107.155,-6.4,106.81,2024-08-24 10:00:00,2024-08-24 18:00:00,Out for Delivery,DC_Cikarang,90
DEL-5601,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Kemang,-6.285,107.155,-6.273,106.81,2024-11-11 14:00:00,2024-11-12 03:00:00,Out for Delivery,DC_Cikarang,226
DEL-5602,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Kemang,-6.285,107.155,-6.273,106.81,2024-06-21 16:00:00,2024-06-22 04:00:00,Out for Delivery,DC_Cikarang,61
DEL-5603,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_Bogor,-6.285,107.155,-6.59,106.8,2024-03-16 22:00:00,2024-03-17 10:00:00,Out for Delivery,DC_Cikarang,480
DEL-5604,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_Menteng,-6.285,107.155,-6.19,106.83,2024-12-09 23:00:00,2024-12-10 05:00:00,Out for Delivery,DC_Cikarang,105
DEL-5605,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_Cibubur,-6.285,107.155,-6.37,106.9,2024-10-12 16:00:00,2024-10-13 05:00:00,Out for Delivery,DC_Cikarang,321
DEL-5606,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_Bekasi,-6.285,107.155,-6.23,106.99,2024-12-21 05:00:00,2024-12-21 13:00:00,Out for Delivery,DC_Cikarang,177
DEL-5607,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Kemang,-6.285,107.155,-6.273,106.81,2024-03-08 17:00:00,2024-03-09 03:00:00,Out for Delivery,DC_Cikarang,134
DEL-5608,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_Depok,-6.285,107.155,-6.4,106.81,2024-02-20 15:00:00,2024-02-21 02:00:00,Out for Delivery,DC_Cikarang,294
DEL-5609,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Menteng,-6.285,107.155,-6.19,106.83,2024-03-23 16:00:00,2024-03-24 03:00:00,Out for Delivery,DC_Cikarang,492
DEL-5610,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Menteng,-6.285,107.155,-6.19,106.83,2024-01-20 05:00:00,2024-01-20 12:00:00,Out for Delivery,DC_Cikarang,55
DEL-5611,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_Pluit,-6.285,107.155,-6.11,106.78,2024-02-08 18:00:00,2024-02-09 03:00:00,Out for Delivery,DC_Cikarang,401
DEL-5612,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_Bekasi,-6.285,107.155,-6.23,106.99,2024-02-25 17:00:00,2024-02-26 05:00:00,Out for Delivery,DC_Cikarang,247
DEL-5613,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_Cibubur,-6.285,107.155,-6.37,106.9,2024-10-21 22:00:00,2024-10-22 06:00:00,Out for Delivery,DC_Cikarang,56
DEL-5614,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_Bekasi,-6.285,107.155,-6.23,106.99,2024-05-21 06:00:00,2024-05-21 18:00:00,Out for Delivery,DC_Cikarang,100
DEL-5615,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_Tangerang,-6.285,107.155,-6.17,106.64,2024-08-07 06:00:00,2024-08-07 14:00:00,Out for Delivery,DC_Cikarang,210
DEL-5616,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_KelapaGading,-6.285,107.155,-6.15,106.9,2024-04-06 02:00:00,2024-04-06 14:00:00,Out for Delivery,DC_Cikarang,209
DEL-5617,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Bogor,-6.285,107.155,-6.59,106.8,2024-02-16 02:00:00,2024-02-16 11:00:00,Out for Delivery,DC_Cikarang,380
DEL-5618,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_KelapaGading,-6.285,107.155,-6.15,106.9,2024-12-14 15:00:00,2024-12-15 01:00:00,Out for Delivery,DC_Cikarang,114
DEL-5619,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Tangerang,-6.285,107.155,-6.17,106.64,2024-05-20 05:00:00,2024-05-20 14:00:00,Out for Delivery,DC_Cikarang,80
DEL-5620,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_Menteng,-6.285,107.155,-6.19,106.83,2024-11-11 15:00:00,2024-11-11 21:00:00,Out for Delivery,DC_Cikarang,443
DEL-5621,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Menteng,-6.285,107.155,-6.19,106.83,2024-01-07 15:00:00,2024-01-08 03:00:00,Out for Delivery,DC_Cikarang,419
DEL-5622,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_BSD,-6.285,107.155,-6.28,106.66,2024-10-08 06:00:00,2024-10-08 15:00:00,Out for Delivery,DC_Cikarang,85
DEL-5623,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_Bekasi,-6.285,107.155,-6.23,106.99,2024-03-25 08:00:00,2024-03-25 19:00:00,Out for Delivery,DC_Cikarang,396
DEL-5624,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Kemang,-6.285,107.155,-6.273,106.81,2024-05-23 21:00:00,2024-05-24 09:00:00,Out for Delivery,DC_Cikarang,448
DEL-5625,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Pluit,-6.285,107.155,-6.11,106.78,2024-07-20 13:00:00,2024-07-21 02:00:00,Out for Delivery,DC_Cikarang,263
DEL-5626,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_Cibubur,-6.285,107.155,-6.37,106.9,2024-03-26 23:00:00,2024-03-27 12:00:00,Out for Delivery,DC_Cikarang,341
DEL-5627,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_Cibubur,-6.285,107.155,-6.37,106.9,2024-12-26 01:00:00,2024-12-26 11:00:00,Out for Delivery,DC_Cikarang,405
DEL-5628,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Cibubur,-6.285,107.155,-6.37,106.9,2024-05-30 02:00:00,2024-05-30 09:00:00,Out for Delivery,DC_Cikarang,221
DEL-5629,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_Menteng,-6.285,107.155,-6.19,106.83,2024-06-25 18:00:00,2024-06-26 02:00:00,Out for Delivery,DC_Cikarang,277
DEL-5630,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_Kemang,-6.285,107.155,-6.273,106.81,2024-07-24 08:00:00,2024-07-24 17:00:00,Out for Delivery,DC_Cikarang,223
DEL-5631,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Menteng,-6.285,107.155,-6.19,106.83,2024-10-22 23:00:00,2024-10-23 12:00:00,Out for Delivery,DC_Cikarang,390
DEL-5632,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Pluit,-6.285,107.155,-6.11,106.78,2024-02-25 09:00:00,2024-02-25 21:00:00,Out for Delivery,DC_Cikarang,183
DEL-5633,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_BSD,-6.285,107.155,-6.28,106.66,2024-12-02 06:00:00,2024-12-02 15:00:00,Out for Delivery,DC_Cikarang,314
DEL-5634,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_Bekasi,-6.285,107.155,-6.23,106.99,2024-05-24 17:00:00,2024-05-25 02:00:00,Out for Delivery,DC_Cikarang,348
DEL-5635,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Bekasi,-6.285,107.155,-6.23,106.99,2024-04-19 11:00:00,2024-04-19 18:00:00,Out for Delivery,DC_Cikarang,362
DEL-5636,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Bogor,-6.285,107.155,-6.59,106.8,2024-06-17 11:00:00,2024-06-17 22:00:00,Out for Delivery,DC_Cikarang,275
DEL-5637,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_KelapaGading,-6.285,107.155,-6.15,106.9,2024-07-04 15:00:00,2024-07-05 02:00:00,Out for Delivery,DC_Cikarang,319
DEL-5638,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_Bogor,-6.285,107.155,-6.59,106.8,2024-05-22 22:00:00,2024-05-23 11:00:00,Out for Delivery,DC_Cikarang,131
DEL-5639,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_Bogor,-6.285,107.155,-6.59,106.8,2024-08-15 07:00:00,2024-08-15 13:00:00,Out for Delivery,DC_Cikarang,265
DEL-5640,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Pluit,-6.285,107.155,-6.11,106.78,2024-05-19 04:00:00,2024-05-19 16:00:00,Out for Delivery,DC_Cikarang,461
DEL-5641,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_Pluit,-6.285,107.155,-6.11,106.78,2024-08-13 23:00:00,2024-08-14 09:00:00,Out for Delivery,DC_Cikarang,227
DEL-5642,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_Cibubur,-6.285,107.155,-6.37,106.9,2024-08-03 18:00:00,2024-08-04 00:00:00,Out for Delivery,DC_Cikarang,199
DEL-5643,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Menteng,-6.285,107.155,-6.19,106.83,2024-07-12 08:00:00,2024-07-12 21:00:00,Out for Delivery,DC_Cikarang,324
DEL-5644,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Bekasi,-6.285,107.155,-6.23,106.99,2024-07-20 22:00:00,2024-07-21 09:00:00,Out for Delivery,DC_Cikarang,299
DEL-5645,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Tangerang,-6.285,107.155,-6.17,106.64,2024-07-30 12:00:00,2024-07-30 21:00:00,Out for Delivery,DC_Cikarang,388
DEL-5646,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_Kemang,-6.285,107.155,-6.273,106.81,2024-07-01 15:00:00,2024-07-01 23:00:00,Out for Delivery,DC_Cikarang,438
DEL-5647,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_Depok,-6.285,107.155,-6.4,106.81,2024-02-18 00:00:00,2024-02-18 11:00:00,Out for Delivery,DC_Cikarang,250
DEL-5648,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_Bekasi,-6.285,107.155,-6.23,106.99,2024-04-15 21:00:00,2024-04-16 07:00:00,Out for Delivery,DC_Cikarang,87
DEL-5649,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_Bogor,-6.285,107.155,-6.59,106.8,2024-07-07 08:00:00,2024-07-07 20:00:00,Out for Delivery,DC_Cikarang,322
DEL-5650,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Depok,-6.285,107.155,-6.4,106.81,2024-10-12 15:00:00,2024-10-12 22:00:00,Out for Delivery,DC_Cikarang,172
DEL-5651,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_Kemang,-6.285,107.155,-6.273,106.81,2024-04-28 01:00:00,2024-04-28 08:00:00,Out for Delivery,DC_Cikarang,260
DEL-5652,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_Bogor,-6.285,107.155,-6.59,106.8,2024-09-14 08:00:00,2024-09-14 15:00:00,Out for Delivery,DC_Cikarang,302
DEL-5653,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Cibubur,-6.285,107.155,-6.37,106.9,2024-12-13 17:00:00,2024-12-13 23:00:00,Out for Delivery,DC_Cikarang,120
DEL-5654,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_BSD,-6.285,107.155,-6.28,106.66,2024-08-11 18:00:00,2024-08-12 07:00:00,Out for Delivery,DC_Cikarang,161
DEL-5655,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_Menteng,-6.285,107.155,-6.19,106.83,2024-02-26 07:00:00,2024-02-26 14:00:00,Out for Delivery,DC_Cikarang,197
DEL-5656,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Pluit,-6.285,107.155,-6.11,106.78,2024-05-24 15:00:00,2024-05-25 00:00:00,Out for Delivery,DC_Cikarang,494
DEL-5657,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Bekasi,-6.285,107.155,-6.23,106.99,2024-05-06 19:00:00,2024-05-07 03:00:00,Out for Delivery,DC_Cikarang,212
DEL-5658,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_Bogor,-6.285,107.155,-6.59,106.8,2024-03-09 14:00:00,2024-03-10 01:00:00,Out for Delivery,DC_Cikarang,453
DEL-5659,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_Bogor,-6.285,107.155,-6.59,106.8,2024-09-16 17:00:00,2024-09-17 06:00:00,Out for Delivery,DC_Cikarang,474
DEL-5660,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_Pluit,-6.285,107.155,-6.11,106.78,2024-07-05 07:00:00,2024-07-05 17:00:00,Out for Delivery,DC_Cikarang,377
DEL-5661,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_Depok,-6.285,107.155,-6.4,106.81,2024-04-25 08:00:00,2024-04-25 14:00:00,Out for Delivery,DC_Cikarang,152
DEL-5662,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Menteng,-6.285,107.155,-6.19,106.83,2024-11-01 00:00:00,2024-11-01 07:00:00,Out for Delivery,DC_Cikarang,270
DEL-5663,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_Cibubur,-6.285,107.155,-6.37,106.9,2024-10-09 19:00:00,2024-10-10 03:00:00,Out for Delivery,DC_Cikarang,334
DEL-5664,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_Tangerang,-6.285,107.155,-6.17,106.64,2024-01-11 13:00:00,2024-01-12 00:00:00,Out for Delivery,DC_Cikarang,96
DEL-5665,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_Cibubur,-6.285,107.155,-6.37,106.9,2024-12-22 02:00:00,2024-12-22 10:00:00,Out for Delivery,DC_Cikarang,470
DEL-5666,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_Kemang,-6.285,107.155,-6.273,106.81,2024-02-02 12:00:00,2024-02-02 19:00:00,Out for Delivery,DC_Cikarang,395
DEL-5667,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_Bekasi,-6.285,107.155,-6.23,106.99,2024-10-13 04:00:00,2024-10-13 13:00:00,Out for Delivery,DC_Cikarang,440
DEL-5668,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_BSD,-6.285,107.155,-6.28,106.66,2024-05-28 20:00:00,2024-05-29 05:00:00,Out for Delivery,DC_Cikarang,417
DEL-5669,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_Pluit,-6.285,107.155,-6.11,106.78,2024-04-06 14:00:00,2024-04-07 03:00:00,Out for Delivery,DC_Cikarang,156
DEL-5670,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_KelapaGading,-6.285,107.155,-6.15,106.9,2024-03-25 22:00:00,2024-03-26 07:00:00,Out for Delivery,DC_Cikarang,441
DEL-5671,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_BSD,-6.285,107.155,-6.28,106.66,2024-12-03 13:00:00,2024-12-03 22:00:00,Out for Delivery,DC_Cikarang,140
DEL-5672,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_Bekasi,-6.285,107.155,-6.23,106.99,2024-11-17 10:00:00,2024-11-17 18:00:00,Out for Delivery,DC_Cikarang,232
DEL-5673,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Depok,-6.285,107.155,-6.4,106.81,2024-11-09 13:00:00,2024-11-10 01:00:00,Out for Delivery,DC_Cikarang,80
DEL-5674,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_Pluit,-6.285,107.155,-6.11,106.78,2024-06-09 04:00:00,2024-06-09 16:00:00,Out for Delivery,DC_Cikarang,245
DEL-5675,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_Pluit,-6.285,107.155,-6.11,106.78,2024-09-26 08:00:00,2024-09-26 16:00:00,Out for Delivery,DC_Cikarang,94
DEL-5676,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_Tangerang,-6.285,107.155,-6.17,106.64,2024-03-04 10:00:00,2024-03-04 23:00:00,Out for Delivery,DC_Cikarang,471
DEL-5677,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Cibubur,-6.285,107.155,-6.37,106.9,2024-06-26 16:00:00,2024-06-27 03:00:00,Out for Delivery,DC_Cikarang,150
DEL-5678,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Menteng,-6.285,107.155,-6.19,106.83,2024-01-07 05:00:00,2024-01-07 13:00:00,Out for Delivery,DC_Cikarang,138
DEL-5679,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_Kemang,-6.285,107.155,-6.273,106.81,2024-07-29 08:00:00,2024-07-29 14:00:00,Out for Delivery,DC_Cikarang,307
DEL-5680,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Menteng,-6.285,107.155,-6.19,106.83,2024-03-06 20:00:00,2024-03-07 09:00:00,Out for Delivery,DC_Cikarang,356
DEL-5681,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Bogor,-6.285,107.155,-6.59,106.8,2024-09-01 05:00:00,2024-09-01 16:00:00,Out for Delivery,DC_Cikarang,204
DEL-5682,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_Bogor,-6.285,107.155,-6.59,106.8,2024-12-04 07:00:00,2024-12-04 15:00:00,Out for Delivery,DC_Cikarang,300
DEL-5683,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_Cibubur,-6.285,107.155,-6.37,106.9,2024-12-09 22:00:00,2024-12-10 11:00:00,Out for Delivery,DC_Cikarang,200
DEL-5684,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_Kemang,-6.285,107.155,-6.273,106.81,2024-02-04 11:00:00,2024-02-04 22:00:00,Out for Delivery,DC_Cikarang,156
DEL-5685,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_Pluit,-6.285,107.155,-6.11,106.78,2024-05-02 11:00:00,2024-05-03 00:00:00,Out for Delivery,DC_Cikarang,371
DEL-5686,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_BSD,-6.285,107.155,-6.28,106.66,2024-03-19 10:00:00,2024-03-19 18:00:00,Out for Delivery,DC_Cikarang,109
DEL-5687,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Menteng,-6.285,107.155,-6.19,106.83,2024-07-28 05:00:00,2024-07-28 15:00:00,Out for Delivery,DC_Cikarang,409
DEL-5688,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_Kemang,-6.285,107.155,-6.273,106.81,2024-07-09 10:00:00,2024-07-09 16:00:00,Out for Delivery,DC_Cikarang,276
DEL-5689,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Cibubur,-6.285,107.155,-6.37,106.9,2024-01-05 04:00:00,2024-01-05 14:00:00,Out for Delivery,DC_Cikarang,104
DEL-5690,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_Menteng,-6.285,107.155,-6.19,106.83,2024-09-04 02:00:00,2024-09-04 08:00:00,Out for Delivery,DC_Cikarang,349
DEL-5691,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Pluit,-6.285,107.155,-6.11,106.78,2024-08-14 10:00:00,2024-08-14 23:00:00,Out for Delivery,DC_Cikarang,209
DEL-5692,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Bekasi,-6.285,107.155,-6.23,106.99,2024-11-18 00:00:00,2024-11-18 11:00:00,Out for Delivery,DC_Cikarang,92
DEL-5693,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_BSD,-6.285,107.155,-6.28,106.66,2024-12-06 19:00:00,2024-12-07 04:00:00,Out for Delivery,DC_Cikarang,97
DEL-5694,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_Menteng,-6.285,107.155,-6.19,106.83,2024-01-08 10:00:00,2024-01-08 19:00:00,Out for Delivery,DC_Cikarang,137
DEL-5695,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Tangerang,-6.285,107.155,-6.17,106.64,2024-01-29 16:00:00,2024-01-30 05:00:00,Out for Delivery,DC_Cikarang,479
DEL-5696,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_Bogor,-6.285,107.155,-6.59,106.8,2024-11-14 07:00:00,2024-11-14 18:00:00,Out for Delivery,DC_Cikarang,196
DEL-5697,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Depok,-6.285,107.155,-6.4,106.81,2024-11-17 22:00:00,2024-11-18 05:00:00,Out for Delivery,DC_Cikarang,209
DEL-5698,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_KelapaGading,-6.285,107.155,-6.15,106.9,2024-02-13 11:00:00,2024-02-14 00:00:00,Out for Delivery,DC_Cikarang,374
DEL-5699,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_Kemang,-6.285,107.155,-6.273,106.81,2024-11-28 17:00:00,2024-11-29 02:00:00,Out for Delivery,DC_Cikarang,420
DEL-5700,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_Menteng,-6.285,107.155,-6.19,106.83,2024-02-19 17:00:00,2024-02-20 06:00:00,Out for Delivery,DC_Cikarang,53
DEL-5701,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_KelapaGading,-6.285,107.155,-6.15,106.9,2024-06-05 04:00:00,2024-06-05 16:00:00,Out for Delivery,DC_Cikarang,146
DEL-5702,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_Depok,-6.285,107.155,-6.4,106.81,2024-01-27 19:00:00,2024-01-28 08:00:00,Out for Delivery,DC_Cikarang,117
DEL-5703,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_Depok,-6.285,107.155,-6.4,106.81,2024-02-26 01:00:00,2024-02-26 08:00:00,Out for Delivery,DC_Cikarang,83
DEL-5704,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_KelapaGading,-6.285,107.155,-6.15,106.9,2024-01-06 05:00:00,2024-01-06 14:00:00,Out for Delivery,DC_Cikarang,304
DEL-5705,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_Pluit,-6.285,107.155,-6.11,106.78,2024-09-13 11:00:00,2024-09-13 21:00:00,Out for Delivery,DC_Cikarang,294
DEL-5706,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_Depok,-6.285,107.155,-6.4,106.81,2024-09-05 07:00:00,2024-09-05 15:00:00,Out for Delivery,DC_Cikarang,334
DEL-5707,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Menteng,-6.285,107.155,-6.19,106.83,2024-06-21 01:00:00,2024-06-21 12:00:00,Out for Delivery,DC_Cikarang,148
DEL-5708,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_Bogor,-6.285,107.155,-6.59,106.8,2024-11-03 01:00:00,2024-11-03 11:00:00,Out for Delivery,DC_Cikarang,177
DEL-5709,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_KelapaGading,-6.285,107.155,-6.15,106.9,2024-04-07 17:00:00,2024-04-08 04:00:00,Out for Delivery,DC_Cikarang,85
DEL-5710,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_BSD,-6.285,107.155,-6.28,106.66,2024-01-12 08:00:00,2024-01-12 17:00:00,Out for Delivery,DC_Cikarang,220
DEL-5711,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_Menteng,-6.285,107.155,-6.19,106.83,2024-02-23 03:00:00,2024-02-23 16:00:00,Out for Delivery,DC_Cikarang,50
DEL-5712,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_BSD,-6.285,107.155,-6.28,106.66,2024-04-23 16:00:00,2024-04-24 01:00:00,Out for Delivery,DC_Cikarang,314
DEL-5713,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Cibubur,-6.285,107.155,-6.37,106.9,2024-02-17 20:00:00,2024-02-18 05:00:00,Out for Delivery,DC_Cikarang,265
DEL-5714,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_Pluit,-6.285,107.155,-6.11,106.78,2024-06-08 04:00:00,2024-06-08 13:00:00,Out for Delivery,DC_Cikarang,248
DEL-5715,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Pluit,-6.285,107.155,-6.11,106.78,2024-08-30 01:00:00,2024-08-30 10:00:00,Out for Delivery,DC_Cikarang,418
DEL-5716,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_Tangerang,-6.285,107.155,-6.17,106.64,2024-08-14 11:00:00,2024-08-14 23:00:00,Out for Delivery,DC_Cikarang,218
DEL-5717,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_Cibubur,-6.285,107.155,-6.37,106.9,2024-05-07 23:00:00,2024-05-08 08:00:00,Out for Delivery,DC_Cikarang,130
DEL-5718,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_Depok,-6.285,107.155,-6.4,106.81,2024-09-05 20:00:00,2024-09-06 06:00:00,Out for Delivery,DC_Cikarang,253
DEL-5719,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_Menteng,-6.285,107.155,-6.19,106.83,2024-05-28 09:00:00,2024-05-28 21:00:00,Out for Delivery,DC_Cikarang,490
DEL-5720,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Cibubur,-6.285,107.155,-6.37,106.9,2024-05-12 16:00:00,2024-05-13 05:00:00,Out for Delivery,DC_Cikarang,74
DEL-5721,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_Bekasi,-6.285,107.155,-6.23,106.99,2024-07-18 09:00:00,2024-07-18 16:00:00,Out for Delivery,DC_Cikarang,146
DEL-5722,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_Kemang,-6.285,107.155,-6.273,106.81,2024-11-07 19:00:00,2024-11-08 08:00:00,Out for Delivery,DC_Cikarang,402
